city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,<10,Pvt Ltd,1,75,0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,15,50-99,Funded Startup,2,48,1
city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Public Sector,1,28,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Public Sector,2,8,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,26,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,500-999,missing,1,83,0
city_70,0.63826569,missing,No relevent experience,Full time course,Graduate,STEM,13,missing,Pvt Ltd,never,14.39782868,1
city_100,0.887,missing,No relevent experience,no_enrollment,Masters,Business Degree,<1,missing,missing,1,150,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,24,0
city_21,0.624,missing,No relevent experience,missing,missing,missing,16,missing,missing,never,40,1
city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,19,500-999,Pvt Ltd,>4,31,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,never,44,1
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0
city_123,0.738,Male,No relevent experience,Full time course,Graduate,STEM,10,missing,missing,never,48,0
city_64,0.666,Male,Has relevent experience,no_enrollment,High School,missing,19,<10,Pvt Ltd,1,26,0
city_103,0.923510773,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,missing,missing,2,69.60667541,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,132,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8,0
city_21,0.690325284,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,missing,Pvt Ltd,1,15.51690814,1
city_21,0.910064694,missing,Has relevent experience,Part time course,Graduate,STEM,4,missing,missing,1,180.4644631,1
city_99,0.915,missing,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,>4,58,0
city_21,0.624,Female,No relevent experience,Full time course,High School,missing,5,missing,missing,never,111,1
city_99,0.642340215,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,103.1381924,1
city_83,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3,1000-4999,Public Sector,1,46,1
city_21,0.623326637,missing,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,108.4813286,1
city_158,0.766,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,152,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,>4,22,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,84,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1,52,0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,1,58,1
city_145,0.555,missing,Has relevent experience,no_enrollment,Graduate,STEM,6,missing,missing,never,4,1
city_74,0.689300833,missing,No relevent experience,Full time course,Graduate,STEM,2,missing,missing,never,144.0597017,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,7,1
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,256,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,17,missing,missing,4,21,1
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,14,100-500,NGO,1,47,0
city_21,0.624,missing,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,26,1
city_99,0.829167888,Male,No relevent experience,Part time course,Graduate,STEM,4,missing,missing,1,9,1
city_157,0.769,Male,Has relevent experience,no_enrollment,Masters,STEM,9,Oct-49,Pvt Ltd,1,86,0
city_114,0.926,missing,No relevent experience,no_enrollment,High School,missing,4,missing,missing,1,126,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,134,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,3,162.9760373,1
city_21,0.681688493,missing,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Pvt Ltd,2,19.7950837,1
city_21,0.884413615,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,110.5344679,1
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,4,missing,Pvt Ltd,2,166,0
city_103,0.92,missing,No relevent experience,Part time course,missing,missing,6,missing,missing,1,98,0
city_21,0.589384824,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,49.63455163,1
city_13,0.827,missing,Has relevent experience,Part time course,High School,missing,5,Oct-49,Pvt Ltd,2,27,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,46,0
city_19,0.682,missing,Has relevent experience,Full time course,Graduate,STEM,3,missing,missing,1,24,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,127,0
city_12,0.64,missing,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Funded Startup,2,176,0
city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,154,1
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Pvt Ltd,never,22,1
city_160,0.885722056,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,missing,Pvt Ltd,1,56.52391744,1
city_16,0.91,missing,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,1,30,0
city_173,0.878,Male,No relevent experience,no_enrollment,Primary School,missing,2,missing,missing,never,47,0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Arts,16,100-500,NGO,>4,63,0
city_160,0.92,missing,No relevent experience,no_enrollment,Graduate,Arts,12,100-500,missing,1,70,0
city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,4,117,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,2,19,0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,7,1000-4999,Pvt Ltd,1,15,1
city_101,0.558,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,missing,2,19,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,12,missing,missing,1,306,0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,94,1
city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,2,missing,missing,never,75,0
city_160,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,1,missing,missing,1,6,1
city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Funded Startup,1,30,0
city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,>4,67,0
city_103,0.630267605,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,missing,missing,2,92.16939473,1
city_21,0.732850656,Male,No relevent experience,Full time course,Graduate,STEM,4,missing,missing,1,55.53415015,1
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,28,0
city_26,0.704328396,Male,No relevent experience,Full time course,High School,missing,2,missing,missing,1,9.014945473,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,NGO,2,20,0
city_21,0.594276561,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,missing,missing,never,23.86154896,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,2,18,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,43,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,>4,86,0
city_167,0.921,Male,No relevent experience,no_enrollment,Graduate,STEM,7,missing,missing,never,44,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,41,0
city_71,0.902574649,missing,Has relevent experience,no_enrollment,Masters,STEM,missing,missing,missing,never,19.88450711,1
city_65,0.802,missing,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,2,0
city_21,0.624,Male,No relevent experience,Full time course,High School,missing,5,missing,missing,never,82,1
city_21,0.624,missing,Has relevent experience,Full time course,Graduate,STEM,2,Oct-49,Pvt Ltd,1,13.75708805,1
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,18,missing,missing,4,111,0
city_100,0.904528677,Male,Has relevent experience,no_enrollment,Masters,STEM,19,missing,Pvt Ltd,1,133.3965045,1
city_21,0.924267653,missing,Has relevent experience,no_enrollment,Masters,STEM,>20,missing,missing,>4,71.78775884,1
city_100,0.887,Male,No relevent experience,missing,Masters,STEM,7,missing,missing,1,64,0
city_165,0.903,missing,Has relevent experience,Full time course,Masters,Humanities,9,<10,Pvt Ltd,>4,100,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,72.50041558,1
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,missing,missing,2,96,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Primary School,missing,>20,100-500,Pvt Ltd,>4,19,1
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Public Sector,>4,38,0
city_103,0.569103817,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,missing,missing,2,89.38041674,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,19,missing,missing,3,162,0
city_21,0.624,Male,No relevent experience,Part time course,Masters,STEM,1,<10,Public Sector,never,53,0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,missing,Pvt Ltd,1,95.2764853,1
city_21,0.913441483,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,missing,1,198.3174946,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,missing,Pvt Ltd,never,68,1
city_61,0.913,missing,No relevent experience,missing,missing,missing,3,missing,missing,never,19,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,27.16412373,1
city_136,0.897,Female,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Pvt Ltd,1,56,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,102,0
city_11,0.55,Male,No relevent experience,no_enrollment,Primary School,missing,<1,missing,missing,1,216,0
city_103,0.895368463,Male,No relevent experience,no_enrollment,Graduate,STEM,5,missing,missing,1,71.73774488,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,4,95,0
city_103,0.873034234,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,missing,missing,1,27.55348355,1
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,6,5000-9999,NGO,never,31,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,missing,missing,2,31,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,1,20,0
city_160,0.897112693,Male,No relevent experience,Full time course,Graduate,STEM,4,missing,missing,1,42.28971275,1
city_16,0.91,missing,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,105,0
city_141,0.763,missing,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,never,76,1
city_65,0.802,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,22,1
city_7,0.647,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,54,0
city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,7,<10,Public Sector,1,27,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,37,0
city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,Public Sector,2,15,0
city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,2,11,0
city_103,0.775133275,Male,No relevent experience,no_enrollment,Graduate,STEM,11,missing,missing,1,32.32995185,1
city_103,0.92,missing,Has relevent experience,no_enrollment,Graduate,STEM,7,missing,missing,>4,135,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,missing,Pvt Ltd,2,62.07137725,1
city_114,0.926,missing,No relevent experience,no_enrollment,High School,missing,3,missing,missing,never,9,0
city_103,0.706577174,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,182.0591362,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,missing,missing,1,43.4460822,1
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,3,50-99,missing,2,107,1
city_30,0.698,missing,No relevent experience,no_enrollment,Graduate,STEM,8,missing,missing,>4,76,1
city_27,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,7,0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,67,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,3,76,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,never,2.425397371,1
city_173,0.780441942,Male,No relevent experience,no_enrollment,Graduate,STEM,2,missing,missing,1,47.48142891,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,3,7.467970627,1
city_16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,47,0
city_103,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,missing,missing,1,17.63432014,1
city_103,0.92,missing,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Other,>4,42,0
city_21,0.810468369,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,7.740078585,1
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,Arts,7,50-99,Pvt Ltd,2,19,0
city_160,0.92,missing,Has relevent experience,no_enrollment,Masters,STEM,4,missing,missing,1,39,1
city_173,0.878,missing,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,2,4,0
city_46,0.594216447,missing,No relevent experience,Full time course,Graduate,STEM,2,missing,missing,1,83.22948817,1
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,500-999,NGO,2,10,0
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,12,0
city_103,0.92,missing,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Other,>4,31,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,missing,missing,never,100,1
city_103,0.92,missing,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,45,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,missing,missing,1,63,0
city_103,0.92037468,missing,No relevent experience,no_enrollment,Graduate,STEM,8,missing,missing,1,88.66476031,1
city_10,0.895,Other,No relevent experience,Full time course,Graduate,STEM,5,missing,missing,1,20,1
city_21,0.66144127,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,never,168.8688115,1
city_21,0.624,missing,No relevent experience,Full time course,Graduate,STEM,4,missing,missing,missing,160,0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,Arts,2,missing,missing,1,48,0
city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,>20,missing,missing,2,36,0
city_21,0.877581217,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,Pvt Ltd,3,128.2819709,1
city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,148,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,missing,1,78.60850505,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,62,0
city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,missing,missing,1,111,0
city_13,0.827,Male,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,>4,102,0
city_173,0.878,missing,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,106,0
city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,1,77,0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,missing,>20,5000-9999,Pvt Ltd,2,18,0
city_97,0.723501083,missing,Has relevent experience,no_enrollment,Masters,STEM,5,missing,missing,never,20.33410013,1
city_21,0.645805525,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,missing,Pvt Ltd,1,58.46396885,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,11,50-99,Pvt Ltd,2,82,0
city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,17,0
city_9,0.743,missing,Has relevent experience,Full time course,Masters,STEM,1,missing,missing,1,78,0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Oct-49,Early Stage Startup,1,56,0
city_103,0.92,missing,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,>4,56,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,52.05496798,1
city_21,0.924830868,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,37.32347206,1
city_103,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,15.33779994,1
city_114,0.926,missing,No relevent experience,no_enrollment,Graduate,Arts,>20,missing,missing,3,24,0
city_31,0.807,Male,No relevent experience,no_enrollment,Masters,STEM,10,missing,missing,1,30,1
city_11,0.55,missing,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,1,78,1
